,Goodreads Link,Count,SOScore,Rating
101,https://www.goodreads.com/book/show/8079108-wherever-you-are-my-love-will-find-you,1,2.5697167755991286,4.58
102,https://www.goodreads.com/book/show/9934732-bloom-county-complete-library-volume-2-signed-limited-edition,1,2.2111553784860556,4.58
103,https://www.goodreads.com/book/show/566890.The_Ghost_of_Opalina,1,2.019607843137255,4.58
104,https://www.goodreads.com/book/show/346092.Wizard_by_Trade,1,2.1920199501246884,4.58
105,https://www.goodreads.com/book/show/15767586-styxx,1,2.9581573124119895,4.58
106,https://www.goodreads.com/book/show/6261544-yotsuba-tome-8,1,1.9923497267759562,4.58
107,https://www.goodreads.com/book/show/16074851-of-witches-and-wind,1,2.194244604316547,4.58
108,https://www.goodreads.com/book/show/120694.Nutshell_Library,1,2.7268041237113403,4.58
109,https://www.goodreads.com/book/show/9664367-prince-valiant-vol-4,1,1.8135593220338984,4.57
110,https://www.goodreads.com/book/show/27840861-crooked-kingdom,1,2.198302882042657,4.57
111,https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,1,2.1983875581909444,4.57
112,https://www.goodreads.com/book/show/912672.Horses_of_the_Sun,1,2.18,4.57
113,https://www.goodreads.com/book/show/36257401-making-payments,1,1.6666666666666667,4.57
114,https://www.goodreads.com/book/show/21853621-the-nightingale,1,2.359601091353843,4.57
115,https://www.goodreads.com/book/show/18467731-vampire-academy,1,2.6824324324324325,4.57
116,https://www.goodreads.com/book/show/17938451-will-you-love-me,1,2.121739130434783,4.57
117,https://www.goodreads.com/book/show/2387326.China_Along_the_Yellow_River,1,2.5,4.57
118,https://www.goodreads.com/book/show/6181.If_This_Is_a_Man_The_Truce,1,1.9686643164904034,4.57
119,https://www.goodreads.com/book/show/11106458-the-mortal-instruments,1,2.6162477558348294,4.57
120,https://www.goodreads.com/book/show/2363958.Grande_Sert_o,1,2.9788135593220337,4.57
121,https://www.goodreads.com/book/show/6604209-mistborn-trilogy-boxed-set,1,2.1144534647723976,4.57
122,https://www.goodreads.com/book/show/247962.The_Road_Home,1,2.1097560975609757,4.57
123,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,1,2.182781455475554,4.57
124,https://www.goodreads.com/book/show/12190216-marilyn-monroe,1,2.4395604395604398,4.57
125,https://www.goodreads.com/book/show/28335698-tiamat-s-wrath,1,1.8104938271604938,4.57
126,https://www.goodreads.com/book/show/22219682-player-s-handbook,1,2.0249560632688928,4.57
127,https://www.goodreads.com/book/show/763114.Coming_Out_of_the_Ice,1,2.007575757575758,4.57
128,https://www.goodreads.com/book/show/9832370-bookrags-summary,1,2.4984307278433717,4.57
129,https://www.goodreads.com/book/show/652386.Miss_Suzy,1,2.236220472440945,4.56
130,https://www.goodreads.com/book/show/727913.Comedies_Histories_and_Tragedies,1,2.3157894736842106,4.56
131,https://www.goodreads.com/book/show/8718952-vampire-academy-box-set,1,3.0785590277777777,4.56
132,https://www.goodreads.com/book/show/1081710.Dorrie_and_the_Witch_Doctor,1,1.8484848484848484,4.56
133,https://www.goodreads.com/book/show/12174312-percepliquis,1,1.8768670309653916,4.56
134,https://www.goodreads.com/book/show/4504314-the-blueberry-pie-elf,1,1.8444444444444446,4.56
135,https://www.goodreads.com/book/show/129909.The_Boy_Who_Was_Raised_as_a_Dog,1,1.9940089010612805,4.56
136,https://www.goodreads.com/book/show/2299110.Acheron,1,2.75064680791553,4.56
137,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,1,2.1008943850851574,4.56
138,https://www.goodreads.com/book/show/16088905-everyday-saints-and-other-stories,1,2.764872521246459,4.56
139,https://www.goodreads.com/book/show/746377.When_the_Sun_Rose,1,2.7719298245614037,4.56
140,https://www.goodreads.com/book/show/78536.In_God_s_Underground,1,2.4098360655737703,4.56
141,https://www.goodreads.com/book/show/18335634-clockwork-princess,1,2.538194804925147,4.56
142,https://www.goodreads.com/book/show/30753738-the-choice,2,2.1147094715103725,4.56
143,https://www.goodreads.com/book/show/6485421-the-mortal-instruments-boxed-set,1,2.702892610375922,4.56
144,https://www.goodreads.com/book/show/34837005-the-lost-words,1,2.3308189655172415,4.56
145,https://www.goodreads.com/book/show/19486421-skin-game,1,1.7932339720842205,4.56
146,https://www.goodreads.com/book/show/729348.The_Complete_Novels_of_Jane_Austen,1,2.6832046576382735,4.56
147,https://www.goodreads.com/book/show/95617.A_Voice_in_the_Wind,1,2.9459736614853194,4.56
148,https://www.goodreads.com/book/show/67514.The_Lord_of_the_Rings,1,2.6532220676866016,4.55
149,https://www.goodreads.com/book/show/1414.The_Riverside_Shakespeare,1,2.7184115523465704,4.55
150,https://www.goodreads.com/book/show/24469601-chasing-abby,1,1.9876288659793815,4.55
151,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,1,2.2476492828513197,4.55
152,https://www.goodreads.com/book/show/12878300-fearless,1,2.317442385901491,4.55
153,https://www.goodreads.com/book/show/21315746-operation-rhino,1,2.018867924528302,4.55
154,https://www.goodreads.com/book/show/209967.Absolute_Planetary_Book_One,1,2.191146881287726,4.55
155,https://www.goodreads.com/book/show/436268.The_New_Annotated_Sherlock_Holmes,1,2.1176470588235294,4.55
156,https://www.goodreads.com/book/show/17333174-magic-binds,1,1.7476487476487477,4.55
157,https://www.goodreads.com/book/show/4988505-dostoevsky,1,2.192982456140351,4.54
158,https://www.goodreads.com/book/show/18006496-queen-of-shadows,1,2.237931167976462,4.54
159,https://www.goodreads.com/book/show/181400.The_Tale_of_Three_Trees,1,2.1669166488107994,4.54
160,https://www.goodreads.com/book/show/8250.The_Little_House_Collection,1,2.1570319240724762,4.54
161,https://www.goodreads.com/book/show/264892.Century_of_the_Wind,1,2.011142061281337,4.54
162,https://www.goodreads.com/book/show/24019187-humans-of-new-york,1,2.1606177606177606,4.54
163,https://www.goodreads.com/book/show/28439264-spaceman,1,1.7333333333333334,4.54
164,https://www.goodreads.com/book/show/15195.The_Complete_Maus,2,2.027092957989724,4.54
165,https://www.goodreads.com/book/show/25105.Brief_Lives,1,1.895109050930053,4.54
166,https://www.goodreads.com/book/show/3165162-percy-jackson-and-the-olympians,1,2.492606527255228,4.54
167,https://www.goodreads.com/book/show/54597.The_Complete_Peanuts_Vol_3,1,1.9833585476550681,4.54
168,https://www.goodreads.com/book/show/7456105-ramayana,1,1.8585209003215435,4.54
169,https://www.goodreads.com/book/show/25101.Season_of_Mists,1,1.779001767985856,4.54
170,https://www.goodreads.com/book/show/38746485-becoming,1,1.9888964581043922,4.53
171,https://www.goodreads.com/book/show/44234.The_Civil_War,2,2.2875785403576607,4.53
172,https://www.goodreads.com/book/show/49006.The_Darkest_Hour,1,2.1208881578947367,4.53
173,https://www.goodreads.com/book/show/924094.The_Four_Seasons_of_Brambly_Hedge,1,2.112676056338028,4.53
174,https://www.goodreads.com/book/show/18378187-kriget-har-inget-kvinnligt-ansikte,1,1.8043243243243243,4.53
175,https://www.goodreads.com/book/show/12127810-the-house-of-hades,1,1.9758515027821104,4.53
176,https://www.goodreads.com/book/show/28260587-empire-of-storms,1,2.3385136251032206,4.53
177,https://www.goodreads.com/book/show/22693240-taking-charge-of-your-fertility,1,1.8785529715762275,4.53
178,https://www.goodreads.com/book/show/2765547-the-lost-queen-of-egypt,1,2.3934426229508197,4.53
179,https://www.goodreads.com/book/show/1659630.The_Cry_and_the_Covenant,1,1.8777777777777778,4.53
180,https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,1,1.8279461665541243,4.53
181,https://www.goodreads.com/book/show/486749.Material_World,1,1.9280155642023347,4.53
182,https://www.goodreads.com/book/show/5883777-the-holy-bible,1,4.9712357383898444,4.53
183,https://www.goodreads.com/book/show/89959.The_Constitution_of_the_United_States_of_America,1,2.926561988877985,4.53
184,https://www.goodreads.com/book/show/2193503.The_Inclusive_Bible,1,1.7317073170731707,4.52
185,https://www.goodreads.com/book/show/28495.Sculpting_in_Time,1,1.870052277819268,4.52
186,https://www.goodreads.com/book/show/7159797-absolute-planetary-book-two,1,2.2955032119914347,4.52
187,https://www.goodreads.com/book/show/3583.The_New_Annotated_Sherlock_Holmes,1,1.871947194719472,4.52
188,https://www.goodreads.com/book/show/764630.New_Collected_Poems,1,2.0704225352112675,4.52
189,https://www.goodreads.com/book/show/12708927-vampire-academy,1,2.1777032690695726,4.52
190,https://www.goodreads.com/book/show/17131869-saga-vol-2,1,1.6123844679085473,4.52
191,https://www.goodreads.com/book/show/54594.The_Complete_Peanuts_Vol_2,1,1.787313432835821,4.52
192,https://www.goodreads.com/book/show/90925.Dorrie_and_the_Blue_Witch,1,1.614814814814815,4.52
193,https://www.goodreads.com/book/show/157985.Shahnameh,1,2.4568744662681468,4.52
194,https://www.goodreads.com/book/show/20176578-the-complete-elfquest-volume-one,1,2.014925373134328,4.52
195,https://www.goodreads.com/book/show/6569305-eye-to-eye,1,2.0943396226415096,4.52
196,https://www.goodreads.com/book/show/300946.The_Red_Tree,1,1.92175899486008,4.52
197,https://www.goodreads.com/book/show/8362.Animal,1,2.021505376344086,4.52
198,https://www.goodreads.com/book/show/55734.The_Mysteries_of_Harris_Burdick,1,2.1309953584321817,4.52
199,https://www.goodreads.com/book/show/30060664-the-cat-s-maw,1,2.789473684210526,4.52
200,https://www.goodreads.com/book/show/732139.Nausica_of_the_Valley_of_the_Wind_Vol_2,1,1.762310606060606,4.52
201,https://www.goodreads.com/book/show/25104.The_Wake,1,1.826342506011221,4.52
202,https://www.goodreads.com/book/show/11334129-where-did-the-towers-go,1,3.1315789473684212,4.52
203,https://www.goodreads.com/book/show/18085418-jesus,1,1.8043264503441494,4.52
204,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,1,2.4430241424360015,4.52
205,https://www.goodreads.com/book/show/23264671-godsgrave,1,1.739527531395451,4.52
206,https://www.goodreads.com/book/show/5986375-this-is-water,1,1.8590646215740507,4.51
207,https://www.goodreads.com/book/show/13595016-spectrum-19,1,1.9545454545454546,4.51
208,https://www.goodreads.com/book/show/22424.Transmetropolitan_Vol_10,1,2.135276967930029,4.51
209,https://www.goodreads.com/book/show/186393.The_Complete_Poetry,1,2.0166204986149583,4.51
210,https://www.goodreads.com/book/show/18881367-fatal-jeopardy,1,1.6957671957671958,4.51
211,https://www.goodreads.com/book/show/23922381-the-creeping-shadow,1,1.444348389885455,4.51
212,https://www.goodreads.com/book/show/24819508-finding-winnie,1,1.8311493822538376,4.51
213,https://www.goodreads.com/book/show/7841665-zooborns,1,1.625,4.51
214,https://www.goodreads.com/book/show/160939.Why_We_Can_t_Wait,1,1.9258766089658232,4.51
215,https://www.goodreads.com/book/show/63114.Poems_of_Fernando_Pessoa,1,1.8069727891156462,4.51
216,https://www.goodreads.com/book/show/24909347-obsidio,1,1.6961513466676295,4.51
217,https://www.goodreads.com/book/show/48462.Collected_Works,1,2.0058881256133465,4.51
218,https://www.goodreads.com/book/show/40597807-the-last-girl,1,1.6471245114461195,4.51
219,https://www.goodreads.com/book/show/288772.Pilots_Choice,1,1.5913978494623655,4.51
220,https://www.goodreads.com/book/show/32075671-the-hate-u-give,1,1.8440919542729166,4.51
221,https://www.goodreads.com/book/show/567685.Alive_Together,1,1.7615384615384615,4.51
222,https://www.goodreads.com/book/show/944652.Poor_Charlie_s_Almanack,1,2.5,4.51
223,https://www.goodreads.com/book/show/19358975-saga-vol-3,1,1.612467738733373,4.51
224,https://www.goodreads.com/book/show/27422533-wildfire,1,1.7828981587433683,4.51
225,https://www.goodreads.com/book/show/778098.Some_Love_Some_Pain_Sometime,1,1.8635294117647059,4.5
226,https://www.goodreads.com/book/show/17368237-how-to-betray-a-dragon-s-hero,1,1.640518417462483,4.5
227,https://www.goodreads.com/book/show/171351.Out_of_the_Night,1,2.1159420289855073,4.5
228,https://www.goodreads.com/book/show/233712.The_PreHistory_of_The_Far_Side,1,1.7471374045801527,4.5
229,https://www.goodreads.com/book/show/33.The_Lord_of_the_Rings,1,2.087443822395954,4.5
230,https://www.goodreads.com/book/show/427696.Winter_Stars,1,1.9885057471264367,4.5
231,https://www.goodreads.com/book/show/12119529-magic-breaks,1,1.5494397241719,4.49
232,https://www.goodreads.com/book/show/13246997-armed-dangerous,1,1.739819004524887,4.49
233,https://www.goodreads.com/book/show/67375.The_Soul_of_Rumi,1,1.8401433691756273,4.49
234,https://www.goodreads.com/book/show/6585201-changes,1,1.7374833110814418,4.49
235,https://www.goodreads.com/book/show/252454.Richard_Halliburton_s_Complete_Book_of_Marvels,1,1.8734177215189873,4.49
236,https://www.goodreads.com/book/show/29483226-all-in,1,1.6284023668639054,4.49
237,https://www.goodreads.com/book/show/25663961-how-not-to-die,1,1.883779055236191,4.49
238,https://www.goodreads.com/book/show/27220736-shoe-dog,1,1.8054186744249476,4.48
239,https://www.goodreads.com/book/show/36535631-the-true-story-of-fake-news,1,2.533980582524272,4.48
240,https://www.goodreads.com/book/show/37542581-the-spy-and-the-traitor,2,1.6542390640006985,4.47
241,https://www.goodreads.com/book/show/30312891-lord-of-shadows,1,1.653890066873267,4.47
242,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,1,1.6478112736896542,4.47
243,https://www.goodreads.com/book/show/36373560-indianapolis,1,1.453475935828877,4.47
244,https://www.goodreads.com/book/show/36809135-where-the-crawdads-sing,1,1.7226694567856893,4.47
245,https://www.goodreads.com/book/show/20613470-heir-of-fire,1,1.7404369519201692,4.47
246,https://www.goodreads.com/book/show/25852784-evicted,1,1.5905843775617754,4.47
247,https://www.goodreads.com/book/show/814318._,1,2.4287118977384465,4.46
248,https://www.goodreads.com/book/show/250601.Homebodies,1,1.540983606557377,4.46
249,https://www.goodreads.com/book/show/34964998-when-they-call-you-a-terrorist,1,1.614218141346689,4.46
250,https://www.goodreads.com/book/show/35133922-educated,1,1.6030779474956671,4.46
251,https://www.goodreads.com/book/show/12216302-cold-days,1,1.464499957754809,4.46
252,https://www.goodreads.com/book/show/33555224-thunderhead,1,1.3910780219115066,4.46
253,https://www.goodreads.com/book/show/25326619-sunstone-vol-3,1,1.4891209747606615,4.46
254,https://www.goodreads.com/book/show/29780253-born-a-crime,1,1.7333777228193665,4.46
255,https://www.goodreads.com/book/show/18693771-the-body-keeps-the-score,1,1.89391351868297,4.46
256,https://www.goodreads.com/book/show/158420.Alcoholics_Anonymous,1,2.713740458015267,4.46
257,https://www.goodreads.com/book/show/33118312-refugee,1,1.5663486556808326,4.46
258,https://www.goodreads.com/book/show/25138567-the-caphenon,1,1.956896551724138,4.46
259,https://www.goodreads.com/book/show/537524.Life_and_Fate,1,1.7001663893510814,4.45
260,https://www.goodreads.com/book/show/1120825.Fruits_Basket_Vol_6,1,1.717670286278381,4.45
261,https://www.goodreads.com/book/show/45974.The_Book_of_Disquiet,2,1.916595380667237,4.44
262,https://www.goodreads.com/book/show/426504.Ficciones,2,1.7180158111568868,4.44
263,https://www.goodreads.com/book/show/51022071-catch-and-kill,1,1.3059073151017109,4.43
264,https://www.goodreads.com/book/show/31170723-behave,2,1.5619648490310951,4.43
265,https://www.goodreads.com/book/show/10025305-clockwork-prince,1,1.6852525894078563,4.43
266,https://www.goodreads.com/book/show/23569447-under-my-skin,1,1.7019230769230769,4.42
267,https://www.goodreads.com/book/show/22702641-1000-days-of-spring,1,1.8867924528301887,4.42
268,https://www.goodreads.com/book/show/23118989-out-of-the-darkness,1,1.5714285714285714,4.42
269,https://www.goodreads.com/book/show/6178648-nothing-to-envy,1,1.273893653516295,4.42
270,https://www.goodreads.com/book/show/17158513-captive-prince,1,1.5202706859427868,4.42
271,https://www.goodreads.com/book/show/169354.The_Prize,1,1.4026808154146886,4.42
272,https://www.goodreads.com/book/show/38212158-these-truths,1,1.3632958801498127,4.41
273,https://www.goodreads.com/book/show/36373564-the-simple-wild,1,1.3706112852664576,4.41
274,https://www.goodreads.com/book/show/17167166-crown-of-midnight,1,1.4333658264865619,4.41
275,https://www.goodreads.com/book/show/44525305-the-ride-of-a-lifetime,2,1.4134582507009505,4.41
276,https://www.goodreads.com/book/show/13083239-the-fantastic-flying-books-of-mr-morris-lessmore,1,2.0163645518630413,4.41
277,https://www.goodreads.com/book/show/23692271-sapiens,2,1.5589100796233335,4.41
278,https://www.goodreads.com/book/show/11472345-deng-xiaoping-and-the-transformation-of-china,1,1.2984542211652794,4.4
279,https://www.goodreads.com/book/show/17335504-sustainable-energy---without-the-hot-air,1,1.2854640980735552,4.4
280,https://www.goodreads.com/book/show/72910.The_Gift,1,1.9358390280941533,4.4
281,https://www.goodreads.com/book/show/37976541-bad-blood,1,1.3264059843590617,4.4
282,https://www.goodreads.com/book/show/29936927-the-best-we-could-do,1,1.0646399353600646,4.39
283,https://www.goodreads.com/book/show/1111.The_Power_Broker,2,2.051456517116734,4.39
284,https://www.goodreads.com/book/show/4406.East_of_Eden,1,1.4892150454572464,4.38
285,https://www.goodreads.com/book/show/430335.Eloise_Wilkin_s_Poems_to_Read_to_the_Very_Young,1,1.5930232558139534,4.38
286,https://www.goodreads.com/book/show/139069.Endurance,1,1.3518727467870215,4.38
287,https://www.goodreads.com/book/show/380057.What_It_Takes,1,1.6429378531073446,4.38
288,https://www.goodreads.com/book/show/6357419-the-poems-of-leopardi,1,1.563564875491481,4.38
289,https://www.goodreads.com/book/show/16884.The_Making_of_the_Atomic_Bomb,1,1.4184417858185001,4.37
290,https://www.goodreads.com/book/show/410810.Notes_of_a_Native_Son,1,1.1399250936329588,4.37
291,https://www.goodreads.com/book/show/55030.Cosmos,1,1.5551335071473524,4.37
292,https://www.goodreads.com/book/show/5693.Selected_Stories_of_Anton_Chekhov,1,1.2923213996436094,4.37
293,https://www.goodreads.com/book/show/34466963-why-we-sleep,2,1.384909264565425,4.37
294,https://www.goodreads.com/book/show/8664353-unbroken,1,1.6466381511701207,4.36
295,https://www.goodreads.com/book/show/25899336-when-breath-becomes-air,1,1.3666759701756084,4.36
